2.200000000000000011e-01,1.672573238611221313e-01,1.278908103704452515e-01,8.901998400688171387e-02,6.141104176640510559e-02,4.556655511260032654e-02,3.495485335588455200e-02,3.136152401566505432e-02,3.055090270936489105e-02,2.741869166493415833e-02,2.559343725442886353e-02
2.300000000000000100e-01,1.763299107551574707e-01,1.348364502191543579e-01,9.340676665306091309e-02,6.383150070905685425e-02,4.797102138400077820e-02,3.667479008436203003e-02,3.261625766754150391e-02,3.209544718265533447e-02,2.834763191640377045e-02,2.718158625066280365e-02
2.399999999999999911e-01,1.856751739978790283e-01,1.419883966445922852e-01,9.792511165142059326e-02,6.631667912006378174e-02,5.046788603067398071e-02,3.842314705252647400e-02,3.391492366790771484e-02,3.372005373239517212e-02,2.927185967564582825e-02,2.881480008363723755e-02
2.500000000000000000e-01,1.952300965785980225e-01,1.492938697338104248e-01,1.025336086750030518e-01,6.884598731994628906e-02,5.303614214062690735e-02,4.019892588257789612e-02,3.523099049925804138e-02,3.539850562810897827e-02,3.018212690949440002e-02,3.047906607389450073e-02
2.600000000000000089e-01,2.049425840377807617e-01,1.566748619079589844e-01,1.071460396051406860e-01,7.145463675260543823e-02,5.564352497458457947e-02,4.212121292948722839e-02,3.645477071404457092e-02,3.698194772005081177e-02,3.107511438429355621e-02,3.208031132817268372e-02
2.700000000000000178e-01,2.145567387342453003e-01,1.641815900802612305e-01,1.120036840438842773e-01,7.474216818809509277e-02,5.822362750768661499e-02,4.435665532946586609e-02,3.781554102897644043e-02,3.802745416760444641e-02,3.242221102118492126e-02,3.280188888311386108e-02
2.800000000000000266e-01,2.247387766838073730e-01,1.721773147583007812e-01,1.171919181942939758e-01,7.821816951036453247e-02,6.099171191453933716e-02,4.665633291006088257e-02,3.929009661078453064e-02,3.919398784637451172e-02,3.382426127791404724e-02,3.351703286170959473e-02
2.899999999999999800e-01,2.376026958227157593e-01,1.823117136955261230e-01,1.243351250886917114e-01,8.344017714262008667e-02,6.346348673105239868e-02,4.962328821420669556e-02,4.149780794978141785e-02,4.085526987910270691e-02,3.650900721549987793e-02,3.538027033209800720e-02
2.999999999999999889e-01,2.514595389366149902e-01,1.929794400930404663e-01,1.322848796844482422e-01,8.968327194452285767e-02,6.632405519485473633e-02,5.235657095909118652e-02,4.415778815746307373e-02,4.259023070335388184e-02,3.937450051307678223e-02,3.777854517102241516e-02
3.099999999999999978e-01,2.604259848594665527e-01,1.998578310012817383e-01,1.375304758548736572e-01,9.382542967796325684e-02,6.821123510599136353e-02,5.409082770347595215e-02,4.585333541035652161e-02,4.385267198085784912e-02,4.110667482018470764e-02,3.938801586627960205e-02
3.200000000000000067e-01,2.695879340171813965e-01,2.069094181060791016e-01,1.429286301136016846e-01,9.815594553947448730e-02,7.012902945280075073e-02,5.582576245069503784e-02,4.755291342735290527e-02,4.518371075391769409e-02,4.286801815032958984e-02,4.093309491872787476e-02
3.300000000000000155e-01,2.799504101276397705e-01,2.147826552391052246e-01,1.488778293132781982e-01,1.029626429080963135e-01,7.243519276380538940e-02,5.748333781957626343e-02,4.968580603599548340e-02,4.672797769308090210e-02,4.471050575375556946e-02,4.264048859477043152e-02
3.400000000000000244e-01,2.913142442703247070e-01,2.233442664146423340e-01,1.552886664867401123e-01,1.080494374036788940e-01,7.508148252964019775e-02,5.909731984138488770e-02,5.211730301380157471e-02,4.846667498350143433e-02,4.658805206418037415e-02,4.463577643036842346e-02
3.500000000000000333e-01,3.029759824275970459e-01,2.321189790964126587e-01,1.618848145008087158e-01,1.133108735084533691e-01,7.780176401138305664e-02,6.078821793198585510e-02,5.459536612033843994e-02,5.026865005493164062e-02,4.849279671907424927e-02,4.668005183339118958e-02
3.599999999999999867e-01,3.142938017845153809e-01,2.402918040752410889e-01,1.679361909627914429e-01,1.167781800031661987e-01,8.049717545509338379e-02,6.212787330150604248e-02,5.568319559097290039e-02,5.209618806838989258e-02,5.043063312768936157e-02,4.894288629293441772e-02
3.699999999999999956e-01,3.249787688255310059e-01,2.480454891920089722e-01,1.735895276069641113e-01,1.195455640554428101e-01,8.308716863393783569e-02,6.331405788660049438e-02,5.632802844047546387e-02,5.386503413319587708e-02,5.227418988943099976e-02,5.106941983103752136e-02
3.800000000000000044e-01,3.332699537277221680e-01,2.544240057468414307e-01,1.782568693161010742e-01,1.219371780753135681e-01,8.508369326591491699e-02,6.457148492336273193e-02,5.708266794681549072e-02,5.511646717786788940e-02,5.394408106803894043e-02,5.241617560386657715e-02
3.900000000000000133e-01,3.410252332687377930e-01,2.610899209976196289e-01,1.826333254575729370e-01,1.246199011802673340e-01,8.698400110006332397e-02,6.623995304107666016e-02,5.817358195781707764e-02,5.601567775011062622e-02,5.536475777626037598e-02,5.373911932110786438e-02
4.000000000000000222e-01,3.487435281276702881e-01,2.678366303443908691e-01,1.869803369045257568e-01,1.273878961801528931e-01,8.888330310583114624e-02,6.798760592937469482e-02,5.932354927062988281e-02,5.685458332300186157e-02,5.675217881798744202e-02,5.504994466900825500e-02
4.100000000000000311e-01,3.560234904289245605e-01,2.743027806282043457e-01,1.912005245685577393e-01,1.300464272499084473e-01,9.068110585212707520e-02,6.957949697971343994e-02,6.044137477874755859e-02,5.784802138805389404e-02,5.792858451604843140e-02,5.624654889106750488e-02
4.199999999999999845e-01,3.631569743156433105e-01,2.806419730186462402e-01,1.954225003719329834e-01,1.326588541269302368e-01,9.242251515388488770e-02,7.110871374607086182e-02,6.149093806743621826e-02,5.893132835626602173e-02,5.904464423656463623e-02,5.743644014000892639e-02
4.299999999999999933e-01,3.704244494438171387e-01,2.868998050689697266e-01,1.996998488903045654e-01,1.353144943714141846e-01,9.411388635635375977e-02,7.254184037446975708e-02,6.262148916721343994e-02,6.015379726886749268e-02,6.023542582988739014e-02,5.861712992191314697e-02
4.400000000000000022e-01,3.779040575027465820e-01,2.931844890117645264e-01,2.040528357028961182e-01,1.380451917648315430e-01,9.582351148128509521e-02,7.389172911643981934e-02,6.387508660554885864e-02,6.151725351810455322e-02,6.147363781929016113e-02,5.977563560009002686e-02
4.500000000000000111e-01,3.854428529739379883e-01,2.995188832283020020e-01,2.084302008152008057e-01,1.407954692840576172e-01,9.756184369325637817e-02,7.524515688419342041e-02,6.514490395784378052e-02,6.289134174585342407e-02,6.271208822727203369e-02,6.093640625476837158e-02
4.600000000000000200e-01,3.929817080497741699e-01,3.058533668518066406e-01,2.128075659275054932e-01,1.435457617044448853e-01,9.930018335580825806e-02,7.659861445426940918e-02,6.641474366188049316e-02,6.426542997360229492e-02,6.395055353641510010e-02,6.209718436002731323e-02
4.700000000000000289e-01,4.005205035209655762e-01,3.121877908706665039e-01,2.171849608421325684e-01,1.462960541248321533e-01,1.010385081171989441e-01,7.795204222202301025e-02,6.768456101417541504e-02,6.563951820135116577e-02,6.518901139497756958e-02,6.325795501470565796e-02
4.799999999999999822e-01,4.080593585968017578e-01,3.185222148895263672e-01,2.215623259544372559e-01,1.490463465452194214e-01,1.027768328785896301e-01,7.930546998977661133e-02,6.895439326763153076e-02,6.701361387968063354e-02,6.642746925354003906e-02,6.441873311996459961e-02
4.899999999999999911e-01,4.156398773193359375e-01,3.248440921306610107e-01,2.259495258331298828e-01,1.517648398876190186e-01,1.045877039432525635e-01,8.062108606100082397e-02,7.024049758911132812e-02,6.839212775230407715e-02,6.764742732048034668e-02,6.557488441467285156e-02
5.000000000000000000e-01,4.233242869377136230e-01,3.311346173286437988e-01,2.303611338138580322e-01,1.544039249420166016e-01,1.065796986222267151e-01,8.184210956096649170e-02,7.156723737716674805e-02,6.978169828653335571e-02,6.882112473249435425e-02,6.671947240829467773e-02
5.100000000000000089e-01,4.310086965560913086e-01,3.374252021312713623e-01,2.347728013992309570e-01,1.570429801940917969e-01,1.085717156529426575e-01,8.306314051151275635e-02,7.289397716522216797e-02,7.117128372192382812e-02,6.999482959508895874e-02,6.786407530307769775e-02
5.200000000000000178e-01,4.387085437774658203e-01,3.436787128448486328e-01,2.392445504665374756e-01,1.596482843160629272e-01,1.105026677250862122e-01,8.438114821910858154e-02,7.412599027156829834e-02,7.246229797601699829e-02,7.127722352743148804e-02,6.908248364925384521e-02
5.300000000000000266e-01,4.464127421379089355e-01,3.499220013618469238e-01,2.437330484390258789e-01,1.622442305088043213e-01,1.124166399240493774e-01,8.572611212730407715e-02,7.533167302608489990e-02,7.372592389583587646e-02,7.258982211351394653e-02,7.032142579555511475e-02
5.400000000000000355e-01,4.541170001029968262e-01,3.561652898788452148e-01,2.482215464115142822e-01,1.648401767015457153e-01,1.143306121230125427e-01,8.707104623317718506e-02,7.653734087944030762e-02,7.498954236507415771e-02,7.390241324901580811e-02,7.156036794185638428e-02
5.500000000000000444e-01,4.618211388587951660e-01,3.624085187911987305e-01,2.527100145816802979e-01,1.674361228942871094e-01,1.162445917725563049e-01,8.841602504253387451e-02,7.774300873279571533e-02,7.625317573547363281e-02,7.521500438451766968e-02,7.279930263757705688e-02
5.600000000000000533e-01,4.695253372192382812e-01,3.686517477035522461e-01,2.571984827518463135e-01,1.700320541858673096e-01,1.181585714221000671e-01,8.976097404956817627e-02,7.894869148731231689e-02,7.751677930355072021e-02,7.652759552001953125e-02,7.403822988271713257e-02
5.700000000000000622e-01,4.772295355796813965e-01,3.748950362205505371e-01,2.616869807243347168e-01,1.726280003786087036e-01,1.200725436210632324e-01,9.110593795776367188e-02,8.015436679124832153e-02,7.878042757511138916e-02,7.784018665552139282e-02,7.527717947959899902e-02
5.799999999999999600e-01,4.850898385047912598e-01,3.812581896781921387e-01,2.662482857704162598e-01,1.752617359161376953e-01,1.220214962959289551e-01,9.245559573173522949e-02,8.141880482435226440e-02,8.003491163253784180e-02,7.919815182685852051e-02,7.654529064893722534e-02
5.899999999999999689e-01,4.930968880653381348e-01,3.877410292625427246e-01,2.708970904350280762e-01,1.779476553201675415e-01,1.239927560091018677e-01,9.382798522710800171e-02,8.271500468254089355e-02,8.129916340112686157e-02,8.059535920619964600e-02,7.784070819616317749e-02
5.999999999999999778e-01,5.012306571006774902e-01,3.943244218826293945e-01,2.756272852420806885e-01,1.806786954402923584e-01,1.259762048721313477e-01,9.524421393871307373e-02,8.402394503355026245e-02,8.257616311311721802e-02,8.202634006738662720e-02,7.917173206806182861e-02
6.099999999999999867e-01,5.093746185302734375e-01,4.008891582489013672e-01,2.803543508052825928e-01,1.834122538566589355e-01,1.279445141553878784e-01,9.671976417303085327e-02,8.532888442277908325e-02,8.379223197698593140e-02,8.348581194877624512e-02,8.052992075681686401e-02
6.199999999999999956e-01,5.175173878669738770e-01,4.074646234512329102e-01,2.850938737392425537e-01,1.861326396465301514e-01,1.299246400594711304e-01,9.821681678295135498e-02,8.662591129541397095e-02,8.502326160669326782e-02,8.491422235965728760e-02,8.192494511604309082e-02
6.300000000000000044e-01,5.256590843200683594e-01,4.140502214431762695e-01,2.898451089859008789e-01,1.888406723737716675e-01,1.319158822298049927e-01,9.973402321338653564e-02,8.791553974151611328e-02,8.626833558082580566e-02,8.631349354982376099e-02,8.335447311401367188e-02
6.400000000000000133e-01,5.338008403778076172e-01,4.206358790397644043e-01,2.945963442325592041e-01,1.915487498044967651e-01,1.339070945978164673e-01,1.012512370944023132e-01,8.920517563819885254e-02,8.751341700553894043e-02,8.771277219057083130e-02,8.478398621082305908e-02
6.500000000000000222e-01,5.419461131095886230e-01,4.272261857986450195e-01,2.993509769439697266e-01,1.942610740661621094e-01,1.359021067619323730e-01,1.027697697281837463e-01,9.049326181411743164e-02,8.876176178455352783e-02,8.910840004682540894e-02,8.621212840080261230e-02
6.600000000000000311e-01,5.501401424407958984e-01,4.338681101799011230e-01,3.041412532329559326e-01,1.969990134239196777e-01,1.379463374614715576e-01,1.043035089969635010e-01,9.177727997303009033e-02,9.003602713346481323e-02,9.046817570924758911e-02,8.764418959617614746e-02
6.700000000000000400e-01,5.583443045616149902e-01,4.405162334442138672e-01,3.089354336261749268e-01,1.997312605381011963e-01,1.400002539157867432e-01,1.058395132422447205e-01,9.306623041629791260e-02,9.130949527025222778e-02,9.182493388652801514e-02,8.908472955226898193e-02
6.800000000000000488e-01,5.665483474731445312e-01,4.471643567085266113e-01,3.137296438217163086e-01,2.024634778499603271e-01,1.420541703701019287e-01,1.073754876852035522e-01,9.435515105724334717e-02,9.258297085762023926e-02,9.318171441555023193e-02,9.052528440952301025e-02
6.900000000000000577e-01,5.747523903846740723e-01,4.538124203681945801e-01,3.185238242149353027e-01,2.051957249641418457e-01,1.441081166267395020e-01,1.089114919304847717e-01,9.564407169818878174e-02,9.385643899440765381e-02,9.453848004341125488e-02,9.196582436561584473e-02
7.000000000000000666e-01,5.829601287841796875e-01,4.604601263999938965e-01,3.233179152011871338e-01,2.079366445541381836e-01,1.461688876152038574e-01,1.104451343417167664e-01,9.693109244108200073e-02,9.513416141271591187e-02,9.588971734046936035e-02,9.339925646781921387e-02
7.099999999999999645e-01,5.911835432052612305e-01,4.671220183372497559e-01,3.281209766864776611e-01,2.107156515121459961e-01,1.482666283845901489e-01,1.119616776704788208e-01,9.820975363254547119e-02,9.644227474927902222e-02,9.720726311206817627e-02,9.479485452175140381e-02
7.199999999999999734e-01,5.993953347206115723e-01,4.737865328788757324e-01,3.329292833805084229e-01,2.135148644447326660e-01,1.503662765026092529e-01,1.134765669703483582e-01,9.947443753480911255e-02,9.776307642459869385e-02,9.851202368736267090e-02,9.616751968860626221e-02
7.299999999999999822e-01,6.076042056083679199e-01,4.804488420486450195e-01,3.377380371093750000e-01,2.163185179233551025e-01,1.524583399295806885e-01,1.149971783161163330e-01,1.007331460714340210e-01,9.908273816108703613e-02,9.982129931449890137e-02,9.753775596618652344e-02
7.399999999999999911e-01,6.158117651939392090e-01,4.871162772178649902e-01,3.425432145595550537e-01,2.191276997327804565e-01,1.545644998550415039e-01,1.164939254522323608e-01,1.020016744732856750e-01,1.004122421145439148e-01,1.011172384023666382e-01,9.889061003923416138e-02
7.500000000000000000e-01,6.240375041961669922e-01,4.938110113143920898e-01,3.473774492740631104e-01,2.219434678554534912e-01,1.566584408283233643e-01,1.179948896169662476e-01,1.033087223768234253e-01,1.017340868711471558e-01,1.024197489023208618e-01,1.002704650163650513e-01
7.600000000000000089e-01,6.322770118713378906e-01,5.005275011062622070e-01,3.522265255451202393e-01,2.247249633073806763e-01,1.587603539228439331e-01,1.195388212800025940e-01,1.045913174748420715e-01,1.030441746115684509e-01,1.037198156118392944e-01,1.017060130834579468e-01
7.700000000000000178e-01,6.405156850814819336e-01,5.072463750839233398e-01,3.570763170719146729e-01,2.275069653987884521e-01,1.608614772558212280e-01,1.210753694176673889e-01,1.058807075023651123e-01,1.043638363480567932e-01,1.050139367580413818e-01,1.031390577554702759e-01
7.800000000000000266e-01,6.487420797348022461e-01,5.140019655227661133e-01,3.619360327720642090e-01,2.302968949079513550e-01,1.629504710435867310e-01,1.224957108497619629e-01,1.072766929864883423e-01,1.058339104056358337e-01,1.062143146991729736e-01,1.045327633619308472e-01
7.900000000000000355e-01,6.569653153419494629e-01,5.207549929618835449e-01,3.667965233325958252e-01,2.330936640501022339e-01,1.650426089763641357e-01,1.239136457443237305e-01,1.086768731474876404e-01,1.073019206523895264e-01,1.074240952730178833e-01,1.059348732233047485e-01
8.000000000000000444e-01,6.651673316955566406e-01,5.274903178215026855e-01,3.716618120670318604e-01,2.359373569488525391e-01,1.671563684940338135e-01,1.253153383731842041e-01,1.101058423519134521e-01,1.087558567523956299e-01,1.086981743574142456e-01,1.073945909738540649e-01
8.100000000000000533e-01,6.733617782592773438e-01,5.342491269111633301e-01,3.765404820442199707e-01,2.387749105691909790e-01,1.692493259906768799e-01,1.267581135034561157e-01,1.114998608827590942e-01,1.102055013179779053e-01,1.099654138088226318e-01,1.088632792234420776e-01
8.200000000000000622e-01,6.815467476844787598e-01,5.409860610961914062e-01,3.814103305339813232e-01,2.416705191135406494e-01,1.712710708379745483e-01,1.282575875520706177e-01,1.128836944699287415e-01,1.116114556789398193e-01,1.112807393074035645e-01,1.103374660015106201e-01
8.300000000000000711e-01,6.897749304771423340e-01,5.477225184440612793e-01,3.862954676151275635e-01,2.445969283580780029e-01,1.732485741376876831e-01,1.298017650842666626e-01,1.142553985118865967e-01,1.130255684256553650e-01,1.126236319541931152e-01,1.118804365396499634e-01
8.399999999999999689e-01,6.980483531951904297e-01,5.544157028198242188e-01,3.912502825260162354e-01,2.475014775991439819e-01,1.752498149871826172e-01,1.314107477664947510e-01,1.156144365668296814e-01,1.144237592816352844e-01,1.140076667070388794e-01,1.134055107831954956e-01
8.499999999999999778e-01,7.063537836074829102e-01,5.610384941101074219e-01,3.962939083576202393e-01,2.503553032875061035e-01,1.773165911436080933e-01,1.330853700637817383e-01,1.169626042246818542e-01,1.157886758446693420e-01,1.154344379901885986e-01,1.148515939712524414e-01
8.599999999999999867e-01,7.146601080894470215e-01,5.676625370979309082e-01,4.013384282588958740e-01,2.532088160514831543e-01,1.793833673000335693e-01,1.347604095935821533e-01,1.183105036616325378e-01,1.171540394425392151e-01,1.168617159128189087e-01,1.162973940372467041e-01
8.699999999999999956e-01,7.230430841445922852e-01,5.744187235832214355e-01,4.064711332321166992e-01,2.560381293296813965e-01,1.814515441656112671e-01,1.364726722240447998e-01,1.196383014321327209e-01,1.185636147856712341e-01,1.183369606733322144e-01,1.177193671464920044e-01
8.800000000000000044e-01,7.314567565917968750e-01,5.811792016029357910e-01,4.116334617137908936e-01,2.588323056697845459e-01,1.835199594497680664e-01,1.381834149360656738e-01,1.209464073181152344e-01,1.199557930231094360e-01,1.198620200157165527e-01,1.192333102226257324e-01
8.900000000000000133e-01,7.398892641067504883e-01,5.879573822021484375e-01,4.168298244476318359e-01,2.616207599639892578e-01,1.856022924184799194e-01,1.399051845073699951e-01,1.222218796610832214e-01,1.213551014661788940e-01,1.213924735784530640e-01,1.207675933837890625e-01
9.000000000000000222e-01,7.483394145965576172e-01,5.948063731193542480e-01,4.220211803913116455e-01,2.644208967685699463e-01,1.877272278070449829e-01,1.416281461715698242e-01,1.235026717185974121e-01,1.227981746196746826e-01,1.228624731302261353e-01,1.222331523895263672e-01
9.100000000000000311e-01,7.567916512489318848e-01,6.016646623611450195e-01,4.272083640098571777e-01,2.672212123870849609e-01,1.898568421602249146e-01,1.433493643999099731e-01,1.247883290052413940e-01,1.242459714412689209e-01,1.243254244327545166e-01,1.236910074949264526e-01
9.200000000000000400e-01,7.652439475059509277e-01,6.085228919982910156e-01,4.323954880237579346e-01,2.700214982032775879e-01,1.919864416122436523e-01,1.450706273317337036e-01,1.260739564895629883e-01,1.256937533617019653e-01,1.257883757352828979e-01,1.251488327980041504e-01
9.300000000000000488e-01,7.736962437629699707e-01,6.153810620307922363e-01,4.375826716423034668e-01,2.728218436241149902e-01,1.941160559654235840e-01,1.467918306589126587e-01,1.273596584796905518e-01,1.271415203809738159e-01,1.272513419389724731e-01,1.266066730022430420e-01
9.400000000000000577e-01,7.820957303047180176e-01,6.221472620964050293e-01,4.427318274974822998e-01,2.756128907203674316e-01,1.962892264127731323e-01,1.485311686992645264e-01,1.286506950855255127e-01,1.285129189491271973e-01,1.287076622247695923e-01,1.281059086322784424e-01
9.500000000000000666e-01,7.904784083366394043e-01,6.288850307464599609e-01,4.478765130043029785e-01,2.784232199192047119e-01,1.984650641679763794e-01,1.502587199211120605e-01,1.299701184034347534e-01,1.298606842756271362e-01,1.301635354757308960e-01,1.296122372150421143e-01
9.599999999999999645e-01,7.988614439964294434e-01,6.356230974197387695e-01,4.530324041843414307e-01,2.812521159648895264e-01,2.006313502788543701e-01,1.519745737314224243e-01,1.312957406044006348e-01,1.312175244092941284e-01,1.316198259592056274e-01,1.311134994029998779e-01
9.699999999999999734e-01,8.072971701622009277e-01,6.423269510269165039e-01,4.582022726535797119e-01,2.841151952743530273e-01,2.028385847806930542e-01,1.536751538515090942e-01,1.326990425586700439e-01,1.325845569372177124e-01,1.330551803112030029e-01,1.326186060905456543e-01
9.799999999999999822e-01,8.157531023025512695e-01,6.490122079849243164e-01,4.633811712265014648e-01,2.869890332221984863e-01,2.050638347864151001e-01,1.553792208433151245e-01,1.341281831264495850e-01,1.339527517557144165e-01,1.344824880361557007e-01,1.341183483600616455e-01
9.899999999999999911e-01,8.241958618164062500e-01,6.556854248046875000e-01,4.685722887516021729e-01,2.898454070091247559e-01,2.072883993387222290e-01,1.571241021156311035e-01,1.355229616165161133e-01,1.353078484535217285e-01,1.359148472547531128e-01,1.355903148651123047e-01
